1313,20
1314,20
1315,20
1316,20
1317,20
1318,20
1319,20
1320,20
1321,20
1322,20
1323,20
1324,20
1325,20
1326,19.9
1327,19.9
1328,19.9
1329,19.9
1330,19.9
1331,19.9
1332,19.9
1333,19.9
1334,19.9
1335,19.9
1336,19.9
1337,19.9
1338,19.9
1339,19.9
1340,19.9
1341,19.9
1342,19.9
1343,19.9
1344,19.9
1345,19.9
1346,19.9
1347,19.9
1348,19.9
1349,19.9
1350,19.9
1351,19.9
1352,19.9
1353,19.9
1354,19.9
1355,19.9
1356,19.9
1357,19.9
1358,19.9
1359,19.9
1360,19.9
1361,19.9
1362,19.9
1363,19.9
1364,19.9
1365,19.9
1366,19.9
1367,19.9
1368,19.9
1369,19.9
1370,19.9
1371,19.9
1372,19.9
1373,19.8
1374,19.8
1375,19.8
1376,19.8
1377,19.8
1378,19.8
1379,19.8
1380,19.8
1381,19.8
1382,19.8
1383,19.8
1384,19.8
1385,19.8
1386,19.8
1387,19.8
1388,19.8
1389,19.8
1390,19.8
1391,19.8
1392,19.8
1393,19.8
1394,19.8
1395,19.8
1396,19.8
1397,19.8
1398,19.8
1399,19.8
1400,19.8
1401,19.8
1402,19.8
1403,19.8
1404,19.7
1405,19.8
1406,19.7
1407,19.7
1408,19.7
1409,19.7
1410,19.7
1411,19.7
1412,19.7
1413,19.7
1414,19.7
1415,19.7
1416,19.7
1417,19.7
1418,19.7
1419,19.7
1420,19.8
1421,19.8
1422,19.8
1423,19.8
1424,19.8
1425,19.7
1426,19.7
1427,19.8
1428,19.7
1429,19.7
1430,19.7
1431,19.7
1432,19.7
1433,19.7
1434,19.7
1435,19.7
1436,19.7
1437,19.7
1438,19.7
1439,19.7
1440,19.7
1441,19.7
1442,19.7
1443,19.7
1444,19.7
1445,19.7
1446,19.7
1447,19.7
1448,19.7
1449,19.7
1450,19.7
1451,19.7
1452,19.7
1453,19.7
1454,19.7
1455,19.7
1456,19.7
1457,19.7
1458,19.7
1459,19.7
1460,19.7
1461,19.6
1462,19.7
1463,19.6
1464,19.6
1465,19.6
1466,19.6
1467,19.6
1468,19.6
1469,19.6
1470,19.6
1471,19.6
1472,19.6
1473,19.6
1474,19.6
1475,19.6
1476,19.6
1477,19.6
1478,19.6
1479,19.6
1480,19.6
1481,19.6
1482,19.6
1483,19.6
1484,19.6
1485,19.6
1486,19.6
1487,19.6
1488,19.6
1489,19.6
1490,19.6
1491,19.6
1492,19.6
1493,19.6
1494,19.6
1495,19.6
1496,19.6
1497,19.6
1498,19.6
1499,19.6
1500,19.6
1501,19.6
1502,19.6
1503,19.6
1504,19.6
1505,19.6
1506,19.6
1507,19.5
1508,19.6
1509,19.5
1510,19.6
1511,19.6
1512,19.6
1513,19.6
1514,19.6
1515,19.6
1516,19.6
1517,19.6
1518,19.6
1519,19.6
1520,19.6
1521,19.6
1522,19.6
1523,19.6
1524,19.6
1525,19.6
1526,19.6
1527,19.6
1528,19.6
1529,19.6
1530,19.5
1531,19.6
1532,19.6
1533,19.6
1534,19.6
1535,19.6
1536,19.6
1537,19.6
1538,19.5
1539,19.5
1540,19.6
1541,19.5
1542,19.5
1543,19.5
1544,19.5
1545,19.5
1546,19.6
1547,19.6
1548,19.6
1549,19.6
1550,19.6
1551,19.6
1552,19.6
1553,19.6
1554,19.6
1555,19.5
1556,19.6
1557,19.6
1558,19.6
1559,19.6
1560,19.6
1561,19.6
1562,19.6
1563,19.6
1564,19.6
1565,19.6
1566,19.5
1567,19.6
1568,19.6
1569,19.6
1570,19.6
1571,19.5
1572,19.5
1573,19.5
1574,19.5
1575,19.5
1576,19.5
1577,19.5
1578,19.5
1579,19.6
1580,19.6
1581,19.5
1582,19.6
1583,19.6
1584,19.6
1585,19.6
1586,19.6
1587,19.6
1588,19.6
1589,19.6
1590,19.5
1591,19.6
1592,19.6
1593,19.6
1594,19.5
1595,19.6
1596,19.6
1597,19.6
1598,19.6
1599,19.6
1600,19.6
1601,19.6
1602,19.6
1603,19.6
1604,19.6
1605,19.6
1606,19.6
1607,19.6
1608,19.6
1609,19.6
1610,19.6
1611,19.6
1612,19.6
1613,19.6
1614,19.6
1615,19.6
1616,19.6
1617,19.6
1618,19.6
1619,19.6
1620,19.6
1621,19.6
1622,19.6
1623,19.6
1624,19.6
1625,19.6
1626,19.6
1627,19.6
1628,19.6
1629,19.6
1630,19.6
1631,19.6
1632,19.6
1633,19.6
1634,19.6
1635,19.5
1636,19.6
1637,19.6
1638,19.6
1639,19.6
1640,19.6
1641,19.6
1642,19.6
1643,19.6
1644,19.6
1645,19.6
1646,19.6
1647,19.6
1648,19.6
1649,19.6
1650,19.6
1651,19.6
1652,19.6
1653,19.7
1654,19.7
1655,19.7
1656,19.6
1657,19.6
1658,19.6
1659,19.6
1660,19.7
1661,19.7
1662,19.6
1663,19.6
1664,19.7
1665,19.7
1666,19.7
1667,19.7
1668,19.7
1669,19.7
1670,19.7
1671,19.6
1672,19.7
1673,19.6
1674,19.7
1675,19.7
1676,19.7
1677,19.7
1678,19.7
1679,19.7
1680,19.7
1681,19.7
1682,19.7
1683,19.7
1684,19.7
1685,19.7
1686,19.7
1687,19.7
1688,19.7
1689,19.7
1690,19.7
1691,19.7
1692,19.7
1693,19.7
1694,19.7
1695,19.7
1696,19.7
1697,19.8
1698,19.8
1699,19.8
1700,19.8
1701,19.8
1702,19.7
1703,19.7
1704,19.8
1705,19.8
1706,19.8
1707,19.8
1708,19.8
1709,19.8
1710,19.8
1711,19.8
1712,19.8
1713,19.8
1714,19.8
1715,19.8
1716,19.8
1717,19.8
1718,19.8
1719,19.8
1720,19.8
1721,19.8
1722,19.8
1723,19.8
1724,19.8
1725,19.8
1726,19.8
1727,19.8
1728,19.9
1729,19.9
1730,19.9
1731,19.9
1732,19.9
1733,19.9
1734,19.9
1735,19.9
1736,19.9
1737,19.9
1738,19.9
1739,19.9
1740,19.9
1741,19.9
1742,19.9
1743,19.9
1744,19.9
1745,19.9
1746,19.9
1747,19.9
1748,19.9
1749,19.9
1750,19.9
1751,19.9
1752,19.9
1753,19.9
1754,19.9
1755,19.9
1756,19.9
1757,19.9
1758,19.9
1759,20
1760,19.9
1761,20
1762,20
1763,20
1764,20
1765,20
1766,20
1767,20
1768,20
1769,20
1770,20
1771,20
1772,20
1773,20
1774,20
1775,20
1776,20
1777,20
1778,20
1779,20
1780,20.1
1781,20.1
1782,20
1783,20
1784,20.1
1785,20
1786,20.1
1787,20.1
1788,20.1
1789,20.1
1790,20.1
1791,20
1792,20
1793,20
1794,20
1795,20.1
1796,20.1
1797,20.1
1798,20.1
1799,20.1
1800,20.1
1801,20.1
1802,20.1
1803,20.1
1804,20.1
1805,20.1
1806,20.1
1807,20.1
1808,20.1
1809,20.1
1810,20.1
1811,20.1
1812,20.1
1813,20.1
1814,20.1
1815,20.1
1816,20.1
1817,20.1
1818,20.1
1819,20.1
1820,20.2
1821,20.1
1822,20.1
1823,20.2
1824,20.1
1825,20.1
1826,20.2
1827,20.2
1828,20.2
1829,20.2
1830,20.2
1831,20.2
1832,20.2
1833,20.2
1834,20.2
1835,20.2
1836,20.2
1837,20.2
1838,20.2
1839,20.2
1840,20.2
1841,20.2
1842,20.2
1843,20.2
1844,20.2
1845,20.2
1846,20.2
1847,20.2
1848,20.2
1849,20.2
1850,20.2
1851,20.2
1852,20.2
1853,20.2
1854,20.2
1855,20.2
1856,20.3
1857,20.2
1858,20.2
1859,20.2
1860,20.2
1861,20.2
1862,20.2
1863,20.2
1864,20.2
1865,20.2
1866,20.2
1867,20.2
1868,20.2
1869,20.2
1870,20.2
1871,20.2
1872,20.2
1873,20.2
1874,20.3
1875,20.3
1876,20.3
1877,20.3
1878,20.3
1879,20.3
1880,20.3
1881,20.3
1882,20.3
1883,20.3
1884,20.3
1885,20.3
1886,20.3
1887,20.3
1888,20.3
1889,20.3
1890,20.3
1891,20.3
1892,20.3
1893,20.3
1894,20.3
1895,20.3
1896,20.3
1897,20.3
1898,20.3
1899,20.3
1900,20.3
1901,20.3
1902,20.3
1903,20.3
1904,20.3
1905,20.3
1906,20.3
1907,20.3
1908,20.3
1909,20.3
1910,20.3
1911,20.3
1912,20.3
1913,20.4
1914,20.3
1915,20.3
1916,20.4
1917,20.3
1918,20.3
1919,20.3
1920,20.4
1921,20.4
1922,20.4
1923,20.4
1924,20.4
1925,20.4
1926,20.4
1927,20.4
1928,20.4
1929,20.4
1930,20.4
1931,20.4
1932,20.4
1933,20.4
1934,20.4
1935,20.4
1936,20.4
1937,20.4
1938,20.4
1939,20.4
1940,20.4
1941,20.4
1942,20.4
1943,20.4
1944,20.4
1945,20.4
1946,20.4
1947,20.4
1948,20.4
1949,20.4
1950,20.4
1951,20.4
1952,20.4
1953,20.4
1954,20.4
1955,20.4
1956,20.4
1957,20.4
1958,20.5
1959,20.4
1960,20.5
1961,20.4
1962,20.4
1963,20.4
1964,20.4
1965,20.4
1966,20.4
1967,20.4
1968,20.4
1969,20.4
1970,20.4
1971,20.4
1972,20.4
1973,20.4
1974,20.4
1975,20.4
1976,20.4
1977,20.4
1978,20.4
1979,20.4
1980,20.4
1981,20.5
1982,20.5
1983,20.5
1984,20.5
1985,20.5
1986,20.5
1987,20.5
1988,20.5
1989,20.5
1990,20.5
1991,20.5
1992,20.5
1993,20.5
1994,20.5
1995,20.5
1996,20.5
1997,20.5
1998,20.5
1999,20.5
2000,20.5
2001,20.5
2002,20.4
2003,20.5
2004,20.5
2005,20.5
2006,20.5
2007,20.5
2008,20.5
2009,20.5
2010,20.5
2011,20.5
2012,20.5
2013,20.5
2014,20.5
2015,20.5
2016,20.5
2017,20.5
2018,20.5
2019,20.5
2020,20.5
2021,20.4
2022,20.5
2023,20.5
2024,20.5
2025,20.5
2026,20.5
2027,20.5
2028,20.5
2029,20.5
2030,20.5
2031,20.5
2032,20.5
2033,20.5
2034,20.5
2035,20.5
2036,20.5
2037,20.5
2038,20.5
2039,20.5
2040,20.5
2041,20.5
2042,20.5
2043,20.5
2044,20.5
2045,20.5
2046,20.5
2047,20.5
2048,20.5
2049,20.5
2050,20.5
2051,20.5
2052,20.5
2053,20.5
2054,20.5
2055,20.5
2056,20.5
2057,20.5
2058,20.5
2059,20.5
2060,20.5
2061,20.5
2062,20.5
2063,20.5
2064,20.5
2065,20.5
2066,20.5
2067,20.5
2068,20.5
2069,20.5
2070,20.5
2071,20.5
2072,20.5
2073,20.6
2074,20.5
2075,20.5
2076,20.5
2077,20.5
2078,20.5
2079,20.5
2080,20.5
2081,20.5
2082,20.5
2083,20.6
2084,20.6
2085,20.6
2086,20.5
2087,20.5
2088,20.5
2089,20.5
2090,20.5
2091,20.5
2092,20.5
2093,20.6
2094,20.6
2095,20.6
2096,20.6
2097,20.5
2098,20.6
2099,20.6
2100,20.6
2101,20.6
2102,20.6
2103,20.6
2104,20.6
2105,20.6
2106,20.6
2107,20.6
2108,20.6
2109,20.6
2110,20.5
2111,20.6
2112,20.6
2113,20.6
2114,20.6
2115,20.6
2116,20.6
2117,20.6
2118,20.6
2119,20.6
2120,20.6
2121,20.5
2122,20.5
2123,20.5
2124,20.5
2125,20.5
2126,20.5
2127,20.5
2128,20.5
2129,20.5
2130,20.5
2131,20.5
2132,20.6
2133,20.6
2134,20.6
2135,20.6
2136,20.6
2137,20.6
2138,20.6
2139,20.6
2140,20.6
2141,20.5
2142,20.6
2143,20.5
2144,20.6
2145,20.6
2146,20.6
2147,20.5
2148,20.6
2149,20.5
2150,20.6
2151,20.6
2152,20.6
2153,20.6
2154,20.6
2155,20.6
2156,20.6
2157,20.6
2158,20.6
2159,20.6
2160,20.5
2161,20.6
2162,20.5
2163,20.5
2164,20.5
2165,20.5
2166,20.5
2167,20.5
2168,20.5
2169,20.5
2170,20.5
